#{"t_start": 1763042785.9011474, "env_id": "None"}
r,l,t
26.0,50,2045.129707
82.6,104,2045.198566
25.2,58,2045.23447
29.4,36,2045.257664
40.3,47,2045.291809
68.4,76,2045.341359
58.2,88,2045.39762
38.0,90,2045.453422
38.7,43,2045.48217
67.0,100,2045.546037
109.4,96,2045.608145
40.5,105,2045.673784
42.0,40,2045.700112
41.4,46,2045.730202
26.7,33,2045.752537
49.8,62,2045.791525
19.7,23,2045.806099
15.0,30,2045.826236
37.2,48,2045.858335
25.7,23,2045.872181
11.3,17,2045.886631
50.0,60,2045.923768
7.0,30,2045.942928
29.2,38,2045.968242
29.5,65,2046.007564
117.9,151,2046.111584
71.2,98,2046.272824
27.6,44,2046.396248
40.3,47,2046.515978
-0.4,14,2046.544658
34.9,71,2046.683927
0.6,24,2046.732353
48.0,70,2046.876698
38.1,59,2046.993701
10.2,18,2047.038295
221.2,238,2047.542651
119.2,108,2047.765148
17.1,29,2047.835558
19.3,57,2047.988048
14.7,33,2048.054836
38.4,36,2048.138369
45.0,50,2048.256647
59.5,75,2048.413878
53.9,71,2048.584476
95.4,146,2048.798879
73.6,94,2048.863026
47.9,51,2048.894715
58.3,77,2048.942487
40.4,46,2048.974416
40.7,43,2049.002331
-4.5,25,2049.018596
53.3,47,2049.047318
62.0,70,2049.090806
28.8,42,2049.117449
29.8,32,2049.138736
31.4,56,2049.174343
38.9,41,2049.202825
9.8,22,2049.216864
38.2,48,2049.248307
18.8,22,2049.263382
15.0,30,2049.280834
11.5,35,2049.303143
22.3,57,2049.338718
48.8,72,2049.385567
34.1,59,2049.422684
48.7,63,2049.46602
14.0,20,2049.478373
23.0,20,2049.491025
131.5,145,2049.587649
31.8,72,2049.634572
34.3,57,2049.671649
22.0,40,2049.698275
52.6,44,2049.728176
43.9,51,2049.76437
38.1,59,2049.807209
41.1,69,2049.85518
38.6,44,2049.886365
14.8,32,2049.910434
1.7,23,2049.925589
7.1,19,2049.938249
35.8,52,2049.972857
-0.8,18,2049.984832
59.8,52,2050.023801
16.7,33,2050.045566
-2.4,14,2050.057174
13.3,57,2050.097846
20.8,62,2050.136781
57.5,75,2050.19083
23.6,44,2050.221152
23.8,32,2050.242619
20.5,35,2050.266555
50.2,58,2050.303227
12.6,34,2050.326241
1.7,23,2050.341378
32.1,29,2050.35997
33.4,56,2050.394294
26.0,90,2050.449576
17.0,30,2050.47062
34.5,55,2050.504643
-0.8,18,2050.514686
60.7,93,2050.639614
24.5,45,2050.743289
95.3,107,2050.986868
17.7,43,2051.096416
116.6,114,2051.188839
130.7,233,2051.363385
26.1,39,2051.391616
44.4,66,2051.438213
7.8,22,2051.457358
54.9,91,2051.521727
66.6,84,2051.584107
11.1,19,2051.600459
56.1,89,2051.684512
49.6,54,2051.733285
23.2,38,2051.759129
149.1,159,2051.874247
68.1,79,2051.936372
27.5,45,2051.967655
9.7,33,2051.991498
11.3,37,2052.021415
60.3,87,2052.083636
65.1,79,2052.137945
11.6,24,2052.157288
-2.6,16,2052.166812
24.2,28,2052.187335
103.8,112,2052.264766
16.2,28,2052.295828
41.1,69,2052.351056
51.9,51,2052.391186
18.7,33,2052.41209
-2.5,25,2052.428082
25.9,21,2052.442967
88.4,116,2052.520815
63.9,81,2052.576205
45.7,63,2052.620986
73.4,66,2052.662532
45.4,66,2052.707633
49.4,56,2052.752745
29.3,47,2052.790536
66.2,58,2052.830961
48.6,54,2052.870424
22.7,63,2052.91319
50.1,49,2052.949473
81.8,92,2053.011669
41.1,39,2053.039123
-8.4,14,2053.04956
34.9,71,2053.097072
44.0,40,2053.126127
49.9,71,2053.173975
66.9,91,2053.239906
53.5,95,2053.310411
48.1,79,2053.360235
19.9,51,2053.390071
5.8,22,2053.407573
-3.4,24,2053.424133
10.2,18,2053.435724
49.5,95,2053.495266
33.6,54,2053.533337
47.7,53,2053.566428
7.0,30,2053.585688
89.5,115,2053.662328
19.6,34,2053.687264
21.0,60,2053.725472
49.5,75,2053.777422
28.1,59,2053.817575
84.9,111,2053.888381
34.9,41,2053.91503
30.1,39,2053.947946
58.4,76,2054.008342
79.5,105,2054.082669
33.2,48,2054.115398
57.8,52,2054.149612
48.4,76,2054.198433
16.0,30,2054.21994
61.1,99,2054.281527
37.8,52,2054.311549
20.0,70,2054.352681
30.6,44,2054.383758
54.3,87,2054.437841
30.0,50,2054.525093
33.2,38,2054.579968
47.7,113,2054.813067
45.4,76,2055.006278
38.3,57,2055.128506
65.9,81,2055.203387
30.6,34,2055.229063
28.1,39,2055.256152
-3.7,17,2055.266626
26.1,49,2055.300375
100.1,109,2055.378798
24.7,43,2055.40769
19.7,23,2055.424124
36.7,73,2055.472632
42.1,79,2055.525452
96.2,148,2055.623433
48.6,64,2055.670952
53.7,73,2055.720466
49.9,41,2055.748777
29.2,38,2055.775669
39.6,64,2055.816725
86.6,84,2055.871729
21.2,28,2055.88985
27.2,38,2055.913926
39.6,44,2055.942417
27.8,32,2055.961698
6.4,36,2055.983259
34.3,77,2056.032476
32.6,34,2056.052143
66.1,99,2056.116124
21.8,32,2056.139341
22.2,48,2056.17134
76.4,96,2056.236909
87.3,97,2056.303259
2.1,19,2056.317929
42.3,47,2056.349351
52.8,72,2056.399013
135.5,135,2056.489806
108.1,149,2056.592048
54.6,94,2056.654294
0.3,17,2056.664206
49.8,62,2056.70668
16.6,34,2056.729734
-12.3,43,2056.757077
23.1,29,2056.778924
35.2,58,2056.818988
-4.0,10,2056.825524
45.9,51,2056.860137
42.1,59,2056.900721
12.7,43,2056.928984
29.0,40,2056.990032
21.6,34,2057.089943
15.7,33,2057.169474
87.4,76,2057.345733
99.0,120,2057.436754
30.1,39,2057.465507
10.0,20,2057.480372
-2.6,16,2057.491129
8.6,14,2057.50314
27.2,58,2057.544232
4.8,32,2057.565483
17.8,42,2057.594234
2.5,15,2057.603991
43.1,89,2057.667524
42.5,45,2057.70015
38.8,62,2057.741653
44.3,67,2057.787844
78.5,95,2057.861175
11.3,57,2057.901758
8.0,40,2057.929685
26.4,26,2057.949832
34.2,68,2057.995255
8.9,21,2058.010469
34.0,50,2058.043413
14.7,43,2058.07508
67.8,72,2058.125644
-2.4,14,2058.135502
46.2,68,2058.183982
56.4,76,2058.23622
15.5,45,2058.26513
30.4,66,2058.310086
65.9,111,2058.387601
55.3,97,2058.455241
86.3,87,2058.51907
15.4,26,2058.537539
39.7,63,2058.580487
94.7,103,2058.653774
22.8,42,2058.680679
52.8,92,2058.743038
78.8,102,2058.809832
47.2,48,2058.84523
12.9,21,2058.860744
54.4,76,2058.910843
-3.5,15,2058.922147
-4.4,14,2058.933091
34.7,53,2058.969156
29.7,43,2058.999208
33.0,80,2059.054173
39.8,42,2059.08428
11.4,66,2059.130276
11.8,22,2059.144933
-7.5,15,2059.171342
70.2,58,2059.319219
1.1,19,2059.358771
14.3,27,2059.424739
-2.4,14,2059.447295
27.4,56,2059.598565
36.9,51,2059.726763
16.8,32,2059.795311
17.2,38,2059.875525
53.9,51,2059.968106
73.9,141,2060.872979
38.8,62,2060.919596
-1.5,15,2060.931926
93.1,99,2061.005111
24.0,50,2061.042575
75.7,93,2061.112459
2.8,22,2061.130261
40.4,66,2061.177437
32.5,55,2061.216064
29.8,32,2061.237959
32.4,46,2061.273341
39.3,67,2061.316215
23.6,34,2061.342355
46.6,74,2061.394726
37.2,58,2061.434304
35.4,56,2061.472055
55.1,59,2061.511528
30.5,45,2061.54537
-8.2,12,2061.553677
41.9,71,2061.602659
19.9,41,2061.630438
28.2,68,2061.68544
117.9,111,2061.765203
16.3,37,2061.791418
33.6,54,2061.826592
11.0,30,2061.849491
16.7,43,2061.877489
7.7,53,2061.910541
36.2,48,2061.944994
25.9,41,2061.971325
17.7,23,2061.985787
1.9,21,2061.999099
101.9,131,2062.078458
34.1,59,2062.115373
36.4,36,2062.139032
97.5,125,2062.216542
38.7,53,2062.251525
40.3,47,2062.282266
33.5,45,2062.310115
72.9,111,2062.381329
77.4,66,2062.422552
11.6,24,2062.435525
116.1,119,2062.512391
15.0,20,2062.525979
-1.9,19,2062.53938
102.8,142,2062.796099
26.4,26,2062.855585
42.5,75,2062.965528
57.5,45,2062.996916
1.2,18,2063.009595
45.0,70,2063.052458
11.0,30,2063.072896
71.1,89,2063.134678
33.1,89,2063.19196
27.1,49,2063.225435
27.1,69,2063.26701
20.9,31,2063.286622
33.9,61,2063.321931
28.9,61,2063.362933
-8.2,32,2063.384293
65.0,80,2063.432747
72.4,86,2063.485331
45.4,86,2063.535257
38.0,70,2063.580626
-8.2,12,2063.587164
10.5,25,2063.600622
-2.6,16,2063.609279
51.4,106,2063.673498
57.7,83,2063.730522
29.0,60,2063.769608
104.1,149,2063.865991
9.1,19,2063.879371
89.1,99,2063.941474
25.8,32,2063.961865
30.1,39,2063.986859
100.6,104,2064.052425
21.9,41,2064.07734
27.6,94,2064.131929
33.4,76,2064.17845
63.6,104,2064.246842
94.8,112,2064.322158
-6.4,34,2064.342604
9.9,31,2064.362498
33.1,49,2064.394158
22.2,28,2064.414711
-3.7,17,2064.426931
8.7,23,2064.439847
60.8,92,2064.500148
24.9,51,2064.533815
40.7,83,2064.589417
59.3,97,2064.65221
-0.4,14,2064.661903
32.8,42,2064.689627
61.0,110,2064.781881
16.7,43,2064.862005
43.2,58,2064.996903
15.4,16,2065.029011
78.2,118,2065.276888
35.8,92,2065.384858
-3.5,15,2065.396093
7.9,51,2065.42743
2.6,24,2065.442807
0.3,17,2065.452741
50.4,56,2065.486794
86.1,89,2065.549733
63.1,109,2065.621252
52.7,83,2065.67038
24.6,24,2065.687337
-2.0,10,2065.694907
38.0,50,2065.728618
56.1,39,2065.756774
24.1,39,2065.780874
1.6,14,2065.789506
74.0,80,2065.846873
21.8,52,2065.882661
43.8,42,2065.914892
32.1,59,2065.954108
32.5,35,2065.976515
86.5,125,2066.059975
60.7,73,2066.107448
23.0,50,2066.138047
39.2,58,2066.184081
29.2,38,2066.218723
23.1,39,2066.246138
53.2,98,2066.307421
28.3,37,2066.329984
24.8,42,2066.353933
14.9,41,2066.383106
64.1,99,2066.446954
12.7,43,2066.47067
48.5,85,2066.519322
0.5,15,2066.531097
33.6,54,2066.564316
27.8,52,2066.592536
-3.7,17,2066.605078
57.7,73,2066.649857
15.8,22,2066.665132
73.1,99,2066.728698
41.7,53,2066.763076
21.6,64,2066.807606
5.3,17,2066.817741
89.9,91,2066.878022
30.4,46,2066.90515
84.0,80,2066.955675
32.7,33,2066.976489
90.9,91,2067.037966
33.8,52,2067.072008
48.6,74,2067.120728
-1.6,46,2067.146282
78.7,83,2067.329772
32.3,57,2067.444895
37.6,54,2067.554601
36.5,55,2067.662295
50.5,55,2067.759893
43.5,55,2067.795577
0.0,30,2067.812097
28.5,35,2067.836763
-1.7,17,2067.847024
32.6,44,2067.875722
41.0,60,2067.913713
8.9,21,2067.928163
49.9,61,2067.970773
55.0,80,2068.023649
79.7,103,2068.10011
58.1,89,2068.164674
11.0,30,2068.182897
37.7,53,2068.219579
0.5,35,2068.241444
4.3,37,2068.266289
31.2,78,2068.315097
31.3,47,2068.345442
20.9,41,2068.370953
5.4,26,2068.386787
28.3,57,2068.421319
123.4,146,2068.521921
87.7,83,2068.579026
33.5,65,2068.619132
-4.2,12,2068.626309
-1.7,17,2068.636799
96.1,109,2068.709048
39.2,28,2068.727654
37.6,54,2068.763521
9.6,24,2068.780997
23.2,38,2068.807503
44.5,85,2068.86133
92.1,109,2068.931682
28.4,56,2068.967327
59.9,91,2069.024012
5.9,21,2069.037598
29.9,61,2069.075786
29.8,42,2069.099141
42.4,76,2069.145111
0.5,15,2069.154856
55.1,89,2069.208391
9.2,28,2069.224995
74.0,80,2069.274482
6.7,23,2069.290116
64.8,82,2069.340397
126.9,151,2069.439514
87.4,126,2069.518776
30.5,35,2069.539646
32.9,51,2069.628649
41.5,85,2069.784991
38.0,50,2069.925287
25.8,52,2069.996793
71.2,118,2070.266695
36.8,42,2070.350014
53.1,59,2070.39403
36.0,60,2070.436289
37.3,57,2070.474529
22.6,24,2070.493312
11.2,28,2070.512471
109.4,136,2070.600906
10.9,21,2070.613688
18.2,28,2070.632528
26.6,54,2070.669304
39.6,44,2070.69731
26.7,33,2070.721319
29.9,81,2070.772393
10.7,23,2070.790906
-1.0,20,2070.80711
91.3,117,2070.887823
58.7,73,2070.940866
51.3,77,2070.994281
101.5,105,2071.06277
33.6,74,2071.113475
65.8,82,2071.173027
73.5,85,2071.230115
0.1,19,2071.245433
57.7,103,2071.316212
-1.9,19,2071.327743
73.7,93,2071.392852
46.4,56,2071.431906
12.0,20,2071.446916
0.5,15,2071.456121
90.3,117,2071.533705
67.9,71,2071.581995
-2.4,14,2071.591779
35.4,36,2071.616486
103.3,87,2071.67504
26.3,37,2071.697728
49.4,66,2071.740397
76.7,93,2071.801815
36.2,68,2071.843807
31.6,34,2071.864454
126.2,148,2071.956822
76.8,92,2072.021203
47.7,53,2072.054622
115.5,155,2072.177401
-2.4,34,2072.239757
19.5,45,2072.358389
54.7,63,2072.551711
27.7,33,2072.575086
77.8,92,2072.643664
74.3,77,2072.70142
30.2,58,2072.746597
21.3,67,2072.793351
79.4,106,2072.873512
66.9,101,2072.948258
37.8,52,2072.988553
52.3,107,2073.065627
82.6,64,2073.116352
-0.7,27,2073.134968
21.6,44,2073.166034
40.9,61,2073.20658
36.5,75,2073.26206
-1.7,17,2073.275421
65.0,90,2073.342271
25.2,48,2073.378078
24.6,54,2073.417567
26.9,41,2073.447302
26.3,37,2073.474844
27.0,40,2073.504563
65.4,86,2073.570101
78.6,104,2073.650671
34.8,42,2073.682519
101.6,104,2073.767404
37.7,43,2073.801284
10.9,21,2073.817596
41.0,80,2073.875231
10.8,32,2073.899586
51.1,69,2073.956844
23.6,34,2073.983244
121.4,156,2074.107107
-1.9,19,2074.122482
0.6,24,2074.138054
37.6,64,2074.182123
17.9,31,2074.206109
24.8,72,2074.268575
28.3,37,2074.300578
33.6,74,2074.426167
50.3,97,2074.640854
32.4,46,2074.74623
24.7,33,2074.83712
13.6,24,2074.92345
34.9,71,2075.137974
42.7,53,2075.294137
39.3,47,2075.368536
44.3,67,2075.420497
41.1,79,2075.476966
-0.6,16,2075.491668
46.6,74,2075.54537
39.0,60,2075.591149
37.6,54,2075.629872
-0.8,18,2075.641983
41.9,31,2075.663434
52.8,72,2075.717111
15.8,52,2075.75003
52.4,76,2075.801033
117.9,141,2075.90637
85.1,99,2075.975282
6.9,21,2075.987571
19.5,35,2076.011087
27.8,22,2076.027066
151.7,153,2076.134179
65.6,84,2076.192841
2.2,18,2076.203212
112.0,110,2076.283653
28.1,59,2076.322409
23.2,48,2076.359592
22.1,59,2076.404217
28.7,53,2076.440443
45.4,106,2076.517857
15.6,24,2076.536511
63.2,58,2076.581578
29.7,43,2076.613138
40.0,70,2076.664792
11.6,44,2076.69703
3.5,35,2076.720881
-2.1,21,2076.73863
52.9,121,2076.823429
80.0,80,2076.891079
86.6,114,2076.978416
20.6,54,2077.022516
41.8,72,2079.286117
40.4,126,2079.555362
98.1,89,2079.775862
24.0,30,2079.839527
26.5,35,2079.919024
35.4,76,2080.065
8.7,43,2080.165292
-2.4,14,2080.187811
52.6,114,2080.424271
17.9,21,2080.476547
131.8,162,2080.84097
8.9,21,2080.89728
54.9,61,2081.057338
24.9,71,2081.240566
26.7,53,2081.364306
0.3,17,2081.401957
100.3,127,2081.743341
31.8,62,2081.885012
19.1,109,2082.133602
16.2,38,2082.215714
29.8,42,2082.328471
21.4,56,2082.482107
23.9,21,2082.539755
19.3,37,2082.638859
27.8,32,2082.724283
42.3,57,2082.870897
25.0,80,2083.067317
35.1,69,2083.249445
64.8,72,2083.447804
30.4,46,2083.572907
18.7,63,2083.71985
54.8,72,2083.917689
35.1,49,2084.053823
8.8,12,2084.088136
26.9,31,2084.185774
40.4,36,2084.28411
53.8,72,2084.467919
53.3,77,2084.680106
79.3,127,2085.013443
21.7,53,2085.159224
42.5,65,2085.333322
34.8,52,2085.46079
30.4,46,2085.586197
84.3,107,2085.886452
65.4,76,2086.077349
37.9,51,2086.209831
7.3,17,2086.258957
12.4,36,2086.356113
75.6,74,2086.561855
22.8,42,2086.726092
8.7,23,2086.787447
53.3,57,2086.964896
15.9,31,2087.046657
-6.7,27,2087.119405
96.5,75,2087.336004
25.1,29,2087.362213
25.4,36,2087.387201
27.2,38,2087.418031
31.8,52,2087.461741
46.5,55,2087.500577
-1.6,26,2087.518902
45.3,67,2087.574013
56.6,124,2087.663936
41.8,62,2087.711436
22.4,26,2087.73048
43.6,44,2087.764043
11.0,30,2087.785268
39.5,55,2087.82588
13.3,17,2087.839297
52.2,68,2087.892051
9.4,26,2087.912492
58.3,67,2087.964995
47.4,96,2088.032097
4.4,16,2088.044057
10.2,18,2088.058922
47.3,77,2088.11699
16.5,25,2088.13249
58.7,73,2088.184964
21.6,34,2088.207467
82.1,79,2088.274829
46.7,63,2088.324949
20.3,17,2088.338903
37.4,56,2088.382201
20.6,24,2088.402199
63.4,56,2088.44754
57.5,75,2088.507729
68.0,70,2088.563946
64.6,74,2088.625638
16.7,33,2088.650817
69.5,105,2088.725577
30.1,59,2088.768256
-4.6,16,2088.779461
38.5,75,2088.83312
17.3,37,2088.860166
31.4,36,2088.886781
72.6,94,2088.950168
10.2,38,2088.975358
33.2,78,2089.033337
44.5,45,2089.071712
33.5,45,2089.105087
9.3,17,2089.120096
0.9,51,2089.19016
84.1,109,2089.467981
55.4,36,2089.581362
48.8,52,2089.758854
17.2,58,2089.906988
15.2,48,2089.968845
34.0,70,2090.024358
14.3,27,2090.0453
13.2,28,2090.067419
28.4,46,2090.102951
16.6,44,2090.131873
23.3,47,2090.169046
27.0,60,2090.211685
71.8,132,2090.308932
61.6,74,2090.366513
28.7,23,2090.379964
53.6,84,2090.437965
83.6,84,2090.496872
8.2,18,2090.510979
54.1,69,2090.560471
-6.4,14,2090.570946
81.9,111,2090.648342
25.1,39,2090.676928
41.7,63,2090.721826
59.3,117,2090.809468
41.2,78,2090.868212
51.2,98,2090.938144
21.5,35,2090.965562
101.3,117,2091.047597
83.7,113,2091.129051
-3.5,15,2091.140988
21.8,32,2091.166214
42.3,57,2091.209501
43.1,39,2091.240142
9.1,19,2091.253179
52.3,37,2091.295655
18.5,75,2091.349027
32.9,61,2091.394256
21.8,52,2091.428887
16.3,27,2091.449088
-4.1,21,2091.463138
10.7,23,2091.482406
20.8,22,2091.498705
22.4,26,2091.520231
60.5,75,2091.579888
41.1,59,2091.620232
31.7,63,2091.66702
40.7,73,2091.71883
35.7,53,2091.81591
22.8,22,2091.880574
3.2,28,2091.950214
68.1,79,2092.137372
38.9,71,2092.304709
32.0,50,2092.428386
35.3,47,2092.547789
49.5,85,2092.752967
110.1,99,2092.826864
43.9,81,2092.880924
14.7,43,2092.912736
37.2,58,2092.954079
78.7,113,2093.036775
58.8,42,2093.065741
19.9,41,2093.095799
5.7,33,2093.120973
48.5,65,2093.166863
-4.5,45,2093.195822
10.4,16,2093.207248
19.9,31,2093.228872
9.0,30,2093.250962
-0.4,14,2093.261539
37.6,74,2093.311049
99.8,112,2093.389381
9.0,30,2093.412102
-0.6,16,2093.424401
21.3,27,2093.443052
27.5,25,2093.461146
-4.9,29,2093.480745
14.7,43,2093.509014
46.7,63,2093.553362
47.6,64,2093.601101
64.4,96,2093.668614
114.6,114,2093.750993
21.0,40,2093.777332
30.7,33,2093.799681
24.2,28,2093.81685
23.2,38,2093.8455
15.1,29,2093.86327
9.3,17,2093.87352
-5.0,20,2093.886524
45.0,80,2093.940546
25.9,41,2093.969058
4.5,25,2093.986
19.7,23,2094.004491
23.8,32,2094.026684
29.4,36,2094.052002
25.3,27,2094.073798
86.7,113,2094.15286
22.0,40,2094.179737
-3.2,22,2094.193685
13.3,37,2094.22087
33.6,74,2094.271788
80.7,113,2094.356053
17.7,53,2094.390601
30.3,57,2094.431828
33.7,83,2094.493547
-6.9,29,2094.516003
34.3,77,2094.648015
27.2,58,2094.784183
125.1,159,2095.12397
118.6,124,2095.402599
39.1,49,2095.539157
66.5,55,2095.695413
24.8,62,2095.824379
28.0,50,2095.935043
0.1,19,2095.976067
98.7,93,2096.165965
28.7,33,2096.241884
57.8,52,2096.346132
41.4,56,2096.469596
57.5,75,2096.635857
24.0,30,2096.705203
-5.7,17,2096.738633
75.9,101,2096.94227
99.9,111,2097.181701
31.7,43,2097.278507
0.3,17,2097.323327
27.2,38,2097.427183
15.1,29,2097.50908
13.4,26,2097.549287
43.0,60,2097.589327
4.3,27,2097.609022
69.3,97,2097.687554
71.2,78,2097.747687
46.3,107,2097.821892
72.6,74,2097.873329
51.3,67,2097.925663
82.3,107,2098.012403
28.5,35,2098.039459
45.8,42,2098.071606
7.5,35,2098.096434
88.3,77,2098.156616
10.0,20,2098.172778
23.0,50,2098.205777
49.6,84,2098.264579
-1.1,11,2098.27367
5.8,22,2098.287196
114.4,126,2098.38698
30.3,57,2098.428995
27.5,65,2098.480716
40.7,73,2098.537035
19.6,24,2098.555664
3.2,38,2098.585089
56.6,64,2098.635802
33.0,40,2098.669271
1.4,16,2098.680471
52.2,78,2098.742835
51.8,62,2098.787793
25.9,21,2098.803308
20.3,37,2098.831382
24.7,33,2098.857515
18.3,27,2098.875932
57.9,71,2098.929808
43.9,71,2098.97961
25.2,38,2099.007237
19.5,25,2099.022759
56.2,58,2099.066372
17.2,48,2099.100372
30.7,33,2099.125489
12.4,16,2099.141136
0.6,24,2099.157119
47.8,92,2099.224576
60.4,66,2099.271098
11.1,19,2099.283892
156.1,129,2099.498633
27.2,58,2099.655475
126.1,159,2099.829427
33.0,40,2099.857333
12.7,23,2099.873965
-3.9,19,2099.886616
25.8,32,2099.91163
19.6,34,2099.93707
-1.6,26,2099.955601
-3.6,26,2099.974807
13.1,19,2099.990308
37.8,42,2100.024173
37.1,49,2100.060881
5.4,26,2100.076497
11.5,15,2100.089149
25.3,47,2100.124495
18.4,56,2100.17855
52.3,87,2100.246618
-2.6,16,2100.25771
38.4,86,2100.313626
40.0,50,2100.353824
39.2,78,2100.409807
2.1,19,2100.424572
42.9,41,2100.45454
23.7,23,2100.474891
4.3,17,2100.486984
63.3,77,2100.537441
54.3,97,2100.610587
83.8,92,2100.674832
114.8,152,2100.784045
57.1,69,2100.835738
83.8,122,2100.918353
74.8,82,2100.978745
125.6,144,2101.077434
80.3,67,2101.132842
34.6,44,2101.165901
41.2,68,2101.218754
55.0,60,2101.266775
49.8,72,2101.322163
141.1,129,2101.427424
33.0,60,2101.47464
-0.2,12,2101.483929
53.8,62,2101.526714
25.2,38,2101.610947
94.5,105,2101.880573
68.2,88,2102.097638
17.3,37,2102.175611
25.3,47,2102.270154
18.5,15,2102.307088
60.6,64,2102.460989
23.0,40,2102.537682
14.5,55,2102.651204
-3.2,22,2102.694386
59.8,72,2102.859967
-1.2,22,2102.909856
-5.3,13,2102.934827
34.1,59,2103.068306
10.4,16,2103.103476
13.6,24,2103.158362
13.7,53,2103.27775
47.7,73,2103.494888
52.0,50,2103.563268
45.7,53,2103.602025
4.4,26,2103.621334
15.4,26,2103.641873
16.6,34,2103.668737
87.2,118,2103.757419
10.1,39,2103.785986
31.2,38,2103.81678
14.9,61,2103.859494
54.1,99,2103.931795
30.8,42,2103.963804
17.2,48,2103.999284
61.3,87,2104.063208
-3.3,13,2104.075246
60.1,59,2104.120607
32.8,42,2104.153384
37.8,42,2104.186565
33.5,45,2104.220848
52.8,62,2104.26461
11.3,17,2104.276308
47.5,45,2104.311448
48.3,67,2104.359564
30.6,74,2104.412487
-3.6,26,2104.429172
28.7,33,2104.454449
48.2,68,2104.50712
26.2,28,2104.530529
44.2,108,2104.614162
19.6,24,2104.632113
35.3,47,2104.668815
12.8,32,2104.691627
38.3,47,2104.729755
13.3,37,2104.757268
87.8,102,2105.130539
40.9,51,2105.165574
44.9,61,2105.206253
35.5,35,2105.229675
31.1,49,2105.259486
48.0,60,2105.300053
31.2,38,2105.328207
38.7,43,2105.422854
-4.2,12,2105.45505
66.1,79,2105.68587
-3.2,22,2105.737895
41.2,58,2105.879553
66.6,94,2106.07496
10.4,16,2106.120619
34.9,51,2106.237189
7.8,22,2106.266154
-0.3,23,2106.294451
31.6,54,2106.377652
78.7,83,2106.554736
44.6,84,2106.723705
88.2,78,2106.780041
24.7,43,2106.8078
16.3,27,2106.825088
7.1,39,2106.846374
84.5,95,2106.906948
30.2,48,2106.937498
8.0,20,2106.950663
14.1,29,2106.967115
81.2,118,2107.050872
19.6,34,2107.073557
35.2,38,2107.099115
37.7,43,2107.13039
26.4,66,2107.172766
40.4,56,2107.208843
-0.2,12,2107.215693
85.9,91,2107.270535
14.5,55,2107.306339
21.7,43,2107.332542
25.4,36,2107.356596
92.9,101,2107.426358
24.6,24,2107.441519
52.1,69,2107.487021
13.1,19,2107.501832
84.5,125,2107.580355
31.4,36,2107.60254
27.0,40,2107.628242
64.4,86,2107.682999
14.7,23,2107.698411
33.1,49,2107.730608
25.8,82,2107.789954
14.9,21,2107.805054
22.2,28,2107.822161
146.2,218,2107.968087
32.8,42,2107.995401
-1.4,24,2108.009781
61.7,63,2108.050959
57.4,66,2108.094702
9.3,17,2108.107737
20.4,26,2108.12362
82.4,86,2108.184238
-12.5,25,2108.198342
34.4,36,2108.222856
56.3,77,2108.270741
7.6,24,2108.286128
20.0,30,2108.306869
34.2,48,2108.337278
45.2,58,2108.373193
26.2,48,2108.402167
17.4,26,2108.419927
6.2,18,2108.430366
8.6,34,2108.45154
61.7,63,2108.489173
11.4,46,2108.520094
58.2,48,2108.584944
67.1,79,2108.757695
89.2,98,2108.949348
15.2,28,2108.969463
-4.4,14,2108.980578
29.2,38,2109.006845
53.6,64,2109.044704
49.3,57,2109.080442
1.2,18,2109.093555
-3.1,11,2109.101217
19.5,25,2109.116227
25.6,34,2109.138408
26.5,35,2109.165604
21.8,42,2109.193679
51.7,73,2109.242051
-0.8,18,2109.253628
60.5,65,2109.302133
20.6,24,2109.319315
11.6,24,2109.33486
45.2,48,2109.366332
66.1,69,2109.41192
47.2,68,2109.455509
49.1,79,2109.510642
118.6,144,2109.599468
14.6,34,2109.61956
33.0,40,2109.648112
43.4,76,2109.696513
66.4,66,2109.741959
38.0,60,2109.781141
55.0,90,2109.841206
30.1,39,2109.866093
3.4,16,2109.87529
90.4,106,2109.943502
9.8,22,2109.957275
31.5,75,2110.000917
9.6,24,2110.014615
20.4,46,2110.043279
78.7,83,2110.094028
3.9,21,2110.106147
46.2,48,2110.134552
52.8,52,2110.166464
6.1,29,2110.185353
-0.5,25,2110.201944
32.2,48,2110.232951
-3.0,20,2110.245672
7.4,26,2110.261265
30.6,44,2110.290137
57.8,82,2110.346431
3.3,17,2110.35787
30.5,55,2110.396399
36.4,46,2110.426586
91.2,88,2110.483816
40.0,50,2110.519568
24.1,19,2110.532176
74.0,80,2110.585259
43.6,44,2110.61608
88.2,108,2110.692198
1.2,18,2110.705155
-0.6,16,2110.717058
22.6,44,2110.765505
49.8,72,2110.891856
-1.2,22,2110.93026
1.7,23,2110.967166
21.1,29,2111.018347
50.0,80,2111.193241
13.5,55,2111.310156
31.6,34,2111.388131
49.0,90,2111.572668
63.9,101,2111.779802
21.7,23,2111.831241
27.9,81,2112.001982
63.5,75,2112.171304
25.6,34,2112.253994
37.1,49,2112.370014
11.7,33,2112.441222
43.2,58,2112.577877
36.6,64,2112.717739
60.7,83,2112.983329
29.3,87,2113.19645
53.8,62,2113.343474
28.1,39,2113.368915
16.6,74,2113.423777
-1.9,19,2113.438666
-3.2,22,2113.452152
-0.4,14,2113.465538
-1.0,20,2113.479338
53.7,53,2113.521469
30.5,65,2113.572389
67.5,105,2113.649716
37.1,59,2113.690952
-0.6,16,2113.704828
