#{"t_start": 1762723967.3880177, "env_id": "None"}
r,l,t
173.4,126,1724.723518
22.1,19,1724.75351
321.8,212,1725.03591
176.0,110,1725.166046
160.5,125,1725.313522
90.5,55,1725.381552
226.5,145,1725.570594
331.5,235,1725.853479
15.6,14,1725.878582
187.3,147,1726.064622
60.5,55,1726.131866
193.3,127,1726.291158
38.3,37,1726.337706
58.8,42,1726.38633
496.4,366,1726.887639
47.5,35,1726.927237
128.1,89,1727.053566
49.3,37,1727.097604
136.4,96,1727.2281
355.8,252,1727.525612
308.3,207,1727.772963
192.7,143,1727.948278
141.8,102,1728.084999
87.7,73,1728.177952
93.0,80,1728.270918
150.6,104,1728.413934
124.9,81,1728.516501
86.2,58,1728.586928
151.3,107,1728.713473
235.3,167,1728.936308
72.5,45,1729.021547
203.9,141,1729.204933
347.0,230,1729.490006
84.4,56,1729.553971
380.8,282,1729.89751
74.1,49,1729.953806
466.1,329,1730.355753
453.7,303,1730.722191
233.9,201,1730.997219
93.2,78,1731.121691
171.1,119,1731.287835
208.4,146,1731.451242
234.1,149,1731.633957
140.0,100,1731.753886
138.6,104,1731.881207
35.6,34,1731.92032
102.2,68,1732.003159
325.4,236,1732.319815
274.6,184,1732.540741
554.9,351,1732.966448
369.5,255,1733.329234
183.0,140,1733.513643
130.1,89,1733.624806
618.2,418,1734.134682
173.3,127,1734.302891
285.4,216,1734.562979
132.8,102,1734.686363
191.3,127,1734.840923
239.7,173,1735.069373
86.9,61,1735.148609
114.1,79,1735.239992
91.2,78,1735.355688
368.6,284,1735.738842
19.4,16,1735.767525
75.4,56,1735.834631
197.4,136,1735.997626
355.3,237,1736.302763
266.7,183,1736.529587
200.4,146,1736.705874
352.0,230,1736.973526
263.8,182,1737.206521
143.4,116,1737.348613
86.2,58,1737.419974
77.7,53,1737.486633
25.9,21,1737.521288
162.3,117,1737.68661
340.5,235,1737.963947
120.4,86,1738.07986
190.1,139,1738.255744
95.0,70,1738.335041
389.1,249,1738.646536
185.2,148,1738.844832
112.1,79,1738.947044
245.3,167,1739.15162
49.3,37,1739.196932
190.4,126,1739.361142
301.6,184,1739.583665
48.2,38,1739.632866
52.9,61,1739.721235
150.8,112,1739.864699
283.7,213,1740.143529
205.7,143,1740.315607
212.0,140,1740.489191
73.1,59,1740.555737
238.6,184,1740.792846
30.2,28,1740.821731
222.6,164,1741.010529
188.8,142,1741.187073
115.7,93,1741.305043
210.7,133,1741.479905
90.3,67,1741.561624
161.4,126,1741.711939
41.9,31,1741.750926
205.5,145,1741.957927
356.5,245,1742.265609
53.6,44,1742.320652
450.1,309,1742.696589
489.5,345,1743.116687
224.2,138,1743.283096
15.1,19,1743.303684
344.6,244,1743.610832
92.3,57,1743.68644
107.4,86,1743.793571
229.8,162,1744.005582
153.5,95,1744.149898
96.8,62,1744.232648
99.8,72,1744.314736
282.4,196,1744.546057
113.2,78,1744.651785
566.5,405,1745.143476
72.7,43,1745.195566
313.7,213,1745.46403
166.6,114,1745.598794
187.0,110,1745.728282
146.1,109,1745.852884
335.3,237,1746.152513
134.8,102,1746.30871
165.4,96,1746.426736
629.4,426,1746.954643
43.7,33,1746.995565
306.5,205,1747.266783
105.6,84,1747.365085
242.8,162,1747.549384
39.4,36,1747.602505
96.8,62,1747.687876
188.4,146,1748.336208
259.7,163,1748.553056
140.7,103,1748.670942
130.3,97,1748.796845
157.3,107,1748.926342
259.3,187,1749.170034
239.7,173,1749.3822
32.9,51,1749.449047
19.6,14,1749.465414
352.9,231,1749.747167
129.2,98,1749.855109
192.2,128,1750.020492
218.4,146,1750.204119
63.7,53,1750.274249
526.7,353,1750.747575
121.1,89,1750.868741
28.6,24,1750.899355
36.5,35,1750.944435
165.4,116,1751.097389
135.7,93,1751.238159
204.1,139,1751.435591
168.1,119,1751.584683
362.3,247,1751.872572
207.7,133,1752.033153
358.9,241,1752.31884
39.0,40,1752.372201
118.6,84,1752.476491
91.4,56,1752.559689
83.5,55,1752.643829
58.3,37,1752.68755
265.1,159,1752.902283
24.8,22,1752.931098
111.7,83,1753.028184
55.6,44,1753.076247
159.8,122,1753.235584
373.2,268,1753.574449
116.4,76,1753.670382
83.3,67,1753.750209
256.1,169,1753.962554
179.8,132,1754.131607
307.2,198,1754.390669
150.8,102,1754.518063
481.8,312,1754.932535
43.7,33,1754.987433
33.2,28,1755.031582
300.4,206,1755.298379
153.5,115,1755.435348
222.3,167,1755.643226
94.3,67,1755.721666
165.9,121,1755.869188
171.6,114,1756.003227
144.7,83,1756.113518
202.3,147,1756.310571
276.4,196,1756.556466
285.8,222,1756.821639
271.4,196,1757.101672
521.4,356,1757.565517
79.5,65,1757.647428
414.3,317,1758.035496
49.3,37,1758.085427
96.8,82,1758.185546
181.7,153,1758.377322
157.7,123,1758.53115
23.2,18,1758.556644
145.9,101,1758.685121
150.1,109,1758.811153
149.4,116,1758.962226
329.0,230,1759.281796
139.8,112,1759.41276
465.6,324,1759.814918
272.3,187,1760.067358
159.8,102,1760.219232
279.3,197,1760.46428
112.6,84,1760.56514
394.6,284,1760.913522
239.0,160,1761.129191
57.4,46,1761.181775
125.4,106,1761.334728
55.6,44,1761.395542
81.8,62,1761.477599
82.4,56,1761.545338
429.2,308,1761.895211
76.1,59,1761.968526
161.4,116,1762.121219
381.0,240,1762.417172
185.9,121,1762.552242
331.3,227,1762.815709
177.8,112,1762.948003
555.7,363,1763.401127
197.9,131,1763.590349
523.3,377,1764.054663
62.8,42,1764.113252
367.5,245,1764.427269
174.3,127,1764.579473
199.4,136,1764.757494
118.6,64,1764.84658
145.6,114,1764.981657
99.8,82,1765.084564
241.5,175,1765.319854
160.7,103,1765.461569
50.2,38,1765.502522
64.5,65,1765.599609
299.8,202,1765.852288
328.4,216,1766.116651
217.0,160,1766.320794
132.9,91,1766.437533
41.2,38,1766.481574
121.3,87,1766.588076
460.2,318,1766.964869
176.6,134,1767.134754
270.3,177,1767.373157
176.2,128,1767.525447
183.0,130,1767.698983
273.2,178,1767.939362
199.4,116,1768.080482
71.6,54,1768.151431
171.5,115,1768.29627
92.3,67,1768.377409
174.0,120,1768.519632
292.8,212,1768.780984
240.6,174,1768.997476
203.1,139,1769.166643
50.9,51,1769.236234
268.5,185,1769.511379
416.5,285,1769.914951
190.2,108,1770.056277
295.7,223,1770.328472
149.9,101,1770.454392
174.0,120,1770.5963
232.3,147,1770.760205
246.9,181,1770.995149
551.1,349,1771.462573
76.3,57,1771.527426
234.5,185,1771.748633
384.8,262,1772.093413
652.4,436,1772.660201
95.0,70,1772.737136
27.5,25,1772.76867
88.0,60,1772.835604
431.0,320,1773.233579
241.7,153,1773.428454
400.5,285,1774.169738
277.0,180,1774.431739
462.8,322,1774.83642
178.9,121,1774.975428
335.1,219,1775.247164
284.9,201,1775.503131
510.4,326,1775.900487
105.1,69,1775.996498
312.0,220,1776.264745
92.3,67,1776.366431
75.4,36,1776.417395
61.9,41,1776.471601
152.6,84,1776.585366
377.8,262,1776.911324
421.7,313,1777.306884
76.3,57,1777.387565
190.7,133,1777.564558
266.7,153,1777.751487
202.1,129,1777.901822
23.9,21,1777.933285
99.5,75,1778.02151
197.4,136,1778.18436
428.6,284,1778.579562
206.8,142,1778.765487
38.5,25,1778.794034
157.1,109,1778.926495
347.4,266,1779.2696
119.3,87,1779.388776
14.2,18,1779.410684
43.9,31,1779.445251
123.8,92,1779.568462
23.0,20,1779.589095
143.6,104,1779.720597
277.7,183,1779.951183
291.2,218,1780.215278
77.7,63,1780.2961
212.0,140,1780.485005
361.6,254,1780.815576
276.1,189,1781.046281
152.8,112,1781.178378
373.2,258,1781.518299
197.6,144,1781.69541
183.9,121,1781.84761
70.0,50,1781.915236
113.9,101,1782.021159
188.8,122,1782.196325
45.3,27,1782.239289
30.4,26,1782.28015
338.1,229,1782.565258
18.7,13,1782.581287
459.7,313,1782.988018
203.2,158,1783.183193
191.1,119,1783.33256
569.6,374,1783.789248
44.8,42,1783.853765
151.0,120,1783.9983
90.7,63,1784.083192
133.0,90,1784.185105
126.7,83,1784.295393
245.1,159,1784.493252
516.4,346,1784.903198
257.0,150,1785.118315
310.9,221,1785.4115
127.7,73,1785.502155
230.2,168,1785.716558
241.3,187,1785.952149
336.9,251,1786.267487
76.8,72,1786.367219
20.5,15,1786.389444
42.1,29,1786.443241
64.8,52,1786.510601
200.3,127,1786.664223
156.9,111,1786.802058
34.9,31,1786.845393
146.3,97,1786.98215
218.6,164,1787.203729
490.9,351,1787.668122
231.9,171,1787.86751
270.2,218,1788.13197
89.4,66,1788.21156
143.6,114,1788.349744
111.9,81,1788.455702
252.3,177,1788.683963
225.7,133,1788.836554
60.8,42,1788.88379
16.9,11,1788.900519
307.0,200,1789.137941
272.5,175,1789.375123
135.5,95,1789.51401
89.6,54,1789.577682
331.5,255,1789.884403
15.1,19,1789.911347
33.1,29,1789.949171
77.0,60,1790.022843
268.3,197,1790.26259
275.0,180,1790.499382
365.0,260,1790.802156
77.0,60,1790.87119
36.7,23,1790.903387
296.6,204,1791.140186
175.3,127,1791.285582
183.8,132,1791.470328
159.8,122,1791.636776
64.9,51,1791.704172
342.3,267,1792.019165
288.7,193,1792.248124
310.8,212,1792.546468
33.6,24,1792.575595
201.4,126,1792.726243
194.0,130,1792.885434
24.8,22,1792.91658
490.2,328,1793.314102
388.2,258,1793.669564
165.4,106,1793.81695
285.6,204,1794.063632
279.6,194,1794.302752
153.1,129,1794.458609
285.6,194,1794.694688
38.3,37,1794.747503
82.6,54,1794.807165
18.5,15,1794.828956
396.5,275,1795.173179
104.2,68,1795.263784
158.0,110,1795.402965
194.0,130,1795.578263
47.3,37,1795.630305
42.1,39,1795.688104
105.1,69,1795.783774
7.0,10,1795.798017
330.4,226,1796.093185
21.5,25,1796.12789
135.7,103,1796.247606
45.5,35,1796.285225
21.4,16,1796.302356
161.8,112,1796.460527
217.2,128,1796.612235
201.0,150,1796.795198
124.9,91,1796.894357
106.9,71,1796.984405
166.1,119,1797.127239
10.6,14,1797.143429
180.5,125,1797.286289
149.2,108,1797.42079
414.8,292,1797.798393
197.4,146,1798.014836
87.6,74,1798.105182
90.8,72,1798.208589
131.0,110,1798.338539
116.8,82,1798.438501
65.3,57,1798.526395
95.0,60,1798.601327
335.1,209,1798.85922
63.7,53,1798.914606
258.1,179,1799.124505
71.8,42,1799.179221
213.1,149,1799.363482
129.0,100,1799.896348
154.6,114,1800.031231
164.8,122,1800.208131
223.9,141,1800.382334
37.6,34,1800.431178
114.1,79,1800.534571
79.9,61,1800.614888
76.1,59,1800.688516
138.4,86,1800.785563
79.9,61,1800.85926
151.5,95,1800.987231
214.0,160,1801.188666
281.8,212,1801.441936
287.4,176,1801.662919
211.1,139,1801.842459
263.2,208,1802.086303
112.2,88,1802.195202
27.7,23,1802.230388
268.9,181,1802.481503
406.2,278,1802.835135
113.2,78,1802.930208
297.3,197,1803.171531
190.2,148,1803.359625
65.3,57,1803.427244
48.4,36,1803.469384
276.6,184,1803.693734
41.0,30,1803.734593
270.6,184,1803.954599
84.4,46,1804.0142
264.3,207,1804.253639
192.9,141,1804.457142
131.9,81,1804.565175
231.3,157,1804.754746
25.9,21,1804.780474
126.7,93,1804.897514
603.9,431,1805.42951
117.7,93,1805.549395
61.6,34,1805.586665
262.4,196,1805.835281
264.7,183,1806.059135
82.6,44,1806.113817
180.5,125,1806.262453
267.1,179,1806.478142
159.5,125,1806.663173
174.0,120,1806.816715
30.2,28,1806.850499
607.8,402,1807.345087
110.5,75,1807.434712
271.2,188,1807.663628
311.7,223,1807.930433
43.7,33,1807.983576
182.1,129,1808.148344
27.7,23,1808.176325
69.1,39,1808.217163
34.9,31,1808.263799
55.6,44,1808.319669
125.4,96,1808.446089
492.1,349,1808.915323
262.6,184,1809.145287
328.1,219,1809.40456
235.9,151,1809.60316
74.5,55,1809.66433
239.2,138,1809.850424
50.2,38,1809.896479
344.7,253,1810.198049
152.4,96,1810.325955
324.1,249,1810.642441
51.8,32,1810.685247
571.4,376,1811.179546
291.2,198,1811.411472
158.9,111,1811.547473
78.1,59,1811.627431
60.1,49,1811.688226
538.4,366,1812.127462
65.1,59,1812.202397
96.9,71,1812.284303
63.5,45,1812.342447
150.8,112,1812.487147
419.6,304,1812.895567
104.7,83,1813.009469
9.5,25,1813.043533
142.9,101,1813.1805
34.3,37,1813.235463
33.4,36,1813.275486
62.6,44,1813.331562
688.2,468,1813.921132
116.1,99,1814.049606
62.6,54,1814.109394
279.1,199,1814.349295
368.5,255,1814.667624
59.9,41,1814.720595
422.6,284,1815.100503
236.6,154,1815.315201
29.4,36,1815.361396
296.6,194,1815.620705
208.6,134,1815.788293
258.4,186,1816.026209
187.7,113,1816.152624
379.5,255,1816.470603
459.5,285,1816.847759
221.2,148,1817.025935
80.6,64,1817.101469
321.1,229,1817.427843
532.9,351,1817.872963
142.8,102,1817.988801
316.9,211,1818.252978
180.5,105,1818.380988
20.1,19,1818.400515
354.0,250,1818.697698
288.5,205,1818.951195
243.5,165,1819.159947
267.6,164,1819.359314
166.1,109,1819.504145
59.0,40,1819.559576
637.6,434,1820.105914
33.1,19,1820.130103
366.1,249,1820.454012
139.1,89,1820.56869
94.1,79,1820.684014
144.9,111,1820.825794
490.1,309,1821.198153
114.8,72,1821.285594
430.3,297,1821.693042
156.0,120,1821.858279
174.0,120,1822.003666
199.6,134,1822.163043
86.9,61,1822.243874
268.0,180,1822.455285
29.5,25,1822.484855
168.4,126,1822.636832
147.2,108,1822.784991
83.5,55,1822.860331
385.7,263,1823.172961
219.0,140,1823.332767
101.3,77,1823.420414
360.3,257,1823.73594
46.4,36,1823.803348
68.2,38,1823.857574
55.6,44,1823.932931
283.6,184,1824.177832
42.8,32,1824.225499
176.7,123,1824.433255
248.0,170,1824.668397
41.9,31,1824.714396
243.5,175,1824.916165
196.6,144,1825.080974
33.8,22,1825.11832
114.8,82,1825.519223
201.7,133,1825.688603
164.5,105,1825.813282
59.7,43,1825.882807
81.5,55,1825.953809
218.3,137,1826.14396
106.7,83,1826.241069
33.8,22,1826.276567
104.9,91,1826.384099
187.9,121,1826.520182
479.9,341,1826.924374
20.5,15,1826.945451
136.2,98,1827.081611
76.8,62,1827.170127
167.0,120,1827.316971
217.4,166,1827.548892
284.8,192,1827.793042
87.6,54,1827.860047
23.0,20,1827.882095
114.1,89,1828.000178
270.5,185,1828.253944
77.2,58,1828.34863
84.4,66,1828.448357
137.3,107,1828.618094
415.3,277,1828.962857
284.5,195,1829.247684
227.1,179,1829.482708
310.3,237,1829.767895
129.4,86,1829.864183
243.3,147,1830.031197
50.2,38,1830.075082
334.6,214,1830.36578
229.1,159,1830.564854
579.1,399,1831.017349
152.2,118,1831.150964
219.2,178,1831.370222
298.6,204,1831.618388
131.0,90,1831.731914
345.2,218,1832.023147
25.9,21,1832.04921
173.2,118,1832.188683
139.8,102,1832.31972
211.8,132,1832.499321
21.2,18,1832.534261
253.9,161,1832.751096
241.5,155,1832.931194
151.9,101,1833.051814
680.2,488,1833.682973
137.1,99,1833.830043
148.3,107,1833.976205
68.2,58,1834.052212
53.7,43,1834.112249
263.3,207,1834.37026
304.3,217,1834.662033
253.6,174,1834.919843
430.7,283,1835.293029
196.9,121,1835.449157
198.7,163,1835.651168
30.9,31,1835.687157
44.7,33,1835.735766
333.7,223,1836.020983
154.2,118,1836.163002
59.9,51,1836.234737
360.5,265,1836.553295
294.1,179,1836.810022
30.4,26,1836.847483
21.4,16,1836.87102
300.2,208,1837.148957
38.5,25,1837.178178
214.0,150,1837.363126
141.8,92,1837.478127
21.4,16,1837.500243
324.8,232,1837.824711
82.4,66,1837.902478
94.3,77,1838.002947
179.6,124,1838.185045
582.6,394,1838.700104
39.4,26,1838.734226
47.3,37,1838.781169
260.8,172,1839.019767
112.3,67,1839.114752
97.9,61,1839.192898
46.4,36,1839.234709
10.4,16,1839.259413
146.5,95,1839.385041
436.2,298,1839.911177
350.4,236,1840.266933
670.6,464,1840.819699
371.1,239,1841.135108
40.3,27,1841.171329
74.1,69,1841.257275
407.7,293,1841.622017
42.1,29,1841.656861
138.9,91,1841.783046
374.9,241,1842.084258
110.8,72,1842.178577
21.4,16,1842.197706
290.3,197,1842.49279
165.4,126,1842.659284
19.4,16,1842.682059
22.3,17,1842.702695
23.2,18,1842.726552
117.1,79,1842.82023
34.9,31,1842.868114
238.1,149,1843.054135
432.3,297,1843.448116
160.9,121,1843.590053
91.4,56,1843.666131
348.1,229,1843.938784
473.8,352,1844.362158
39.4,26,1844.386219
280.9,181,1844.623731
228.7,173,1844.817783
366.1,229,1845.121935
94.8,72,1845.202183
185.9,131,1845.389935
74.4,66,1845.486393
220.1,129,1845.652768
484.3,317,1846.04306
164.8,132,1846.214858
79.7,63,1846.28555
26.8,22,1846.313002
509.2,338,1846.747067
186.6,134,1846.929243
20.3,17,1846.951745
260.9,201,1847.180195
211.1,139,1847.353972
242.4,176,1847.595664
336.6,254,1847.949814
120.9,81,1848.038198
673.5,485,1848.630919
125.8,62,1848.713176
160.9,111,1848.859185
50.6,44,1848.926828
239.9,161,1849.118342
68.4,66,1849.200945
200.3,137,1849.368977
168.6,134,1849.529846
460.4,306,1849.962202
260.6,184,1850.208791
271.5,205,1850.453719
115.9,81,1850.544814
115.7,83,1850.64283
68.9,51,1850.712071
248.7,173,1850.93489
223.3,157,1851.117045
149.0,90,1851.230148
56.5,35,1851.283815
476.8,342,1852.196712
95.9,71,1852.267973
57.2,48,1852.326273
202.8,162,1852.532578
312.4,226,1852.805161
233.5,165,1853.022947
146.6,104,1853.149696
151.5,115,1853.320263
29.5,25,1853.350828
91.3,77,1853.454034
299.1,219,1853.770991
213.6,144,1853.977734
48.0,40,1854.042828
137.5,95,1854.175217
190.0,130,1854.350075
215.8,142,1854.532139
84.2,58,1854.607721
73.4,56,1854.673088
367.0,260,1855.01774
122.9,91,1855.14282
113.0,90,1855.253007
157.3,107,1855.395759
49.1,39,1855.448385
239.3,207,1855.699848
154.2,128,1855.860996
31.1,29,1855.899456
185.0,140,1856.084106
317.8,212,1856.401072
168.9,121,1856.563243
155.3,107,1856.71665
115.9,81,1856.815629
916.1,629,1857.660878
334.2,228,1858.044717
86.0,70,1858.123112
63.2,48,1858.175829
121.3,87,1858.278996
201.9,151,1858.491418
68.9,51,1858.565013
151.5,105,1858.737664
354.5,245,1859.084024
257.2,158,1859.304046
221.0,140,1859.488139
342.7,233,1859.825492
121.1,99,1859.96023
337.7,223,1860.248604
115.0,90,1860.365103
39.4,36,1860.406237
225.2,148,1860.595541
85.1,59,1860.687385
134.8,92,1860.805984
164.5,115,1860.959398
244.4,156,1861.158457
91.6,64,1861.231234
194.9,131,1861.39408
239.2,158,1861.594241
40.3,37,1861.639047
122.2,98,1861.781207
291.4,196,1862.062958
86.7,73,1862.157109
275.9,171,1862.401956
56.1,49,1862.459815
144.4,106,1862.594169
365.0,240,1862.898652
103.1,79,1863.014067
207.7,143,1863.198283
445.1,299,1863.577197
410.8,282,1863.946176
198.5,125,1864.123824
78.1,59,1864.202835
67.3,57,1864.28833
224.8,162,1864.508064
291.2,198,1864.788438
44.8,32,1864.83896
234.5,155,1865.03615
103.3,77,1865.146642
385.3,257,1865.481964
77.9,51,1865.548252
250.9,171,1865.78275
302.0,220,1866.061931
72.5,45,1866.12991
192.9,151,1866.319107
14.0,10,1866.33253
390.0,250,1866.713429
126.7,83,1866.84786
75.2,58,1866.942628
303.8,192,1867.248792
63.5,45,1867.326091
163.3,137,1867.567141
356.4,256,1867.967155
220.3,147,1868.180039
336.9,241,1868.532665
289.4,206,1868.822761
140.8,142,1869.041055
235.7,163,1869.298348
176.5,125,1869.466782
134.6,84,1869.581008
121.3,77,1869.676159
413.9,281,1870.041859
195.8,122,1870.227803
163.2,118,1870.398906
394.8,252,1870.747458
39.2,38,1870.813114
226.4,176,1871.073735
49.1,39,1871.146169
518.3,357,1871.8663
124.5,85,1871.994974
335.8,212,1872.277002
37.6,34,1872.335938
518.1,329,1872.75251
289.0,200,1873.097767
284.1,209,1873.406211
332.2,228,1873.73601
81.5,55,1873.802111
149.0,110,1873.942316
160.3,117,1874.093773
97.7,73,1874.179909
558.0,380,1874.728238
97.7,63,1874.819748
293.7,203,1875.130185
192.0,140,1875.393084
166.1,119,1875.544796
246.0,180,1875.846013
200.3,147,1876.097627
122.2,88,1876.232984
124.9,91,1876.382332
62.6,44,1876.451707
273.4,186,1876.726724
76.1,59,1876.81677
85.1,59,1876.900987
385.8,272,1877.274452
71.6,44,1877.331928
51.6,34,1877.38264
325.6,204,1877.617102
267.6,174,1877.8394
119.4,106,1878.001741
390.3,277,1878.35446
17.4,16,1878.373794
104.9,71,1878.467194
415.0,240,1878.815001
471.2,308,1879.243264
285.1,179,1879.49356
120.4,76,1879.59951
154.4,116,1879.752939
131.9,91,1880.328739
108.5,85,1880.433377
319.6,234,1880.753648
345.5,245,1881.089412
34.7,23,1881.129514
65.5,45,1881.20308
42.8,42,1881.272021
86.9,71,1881.362949
264.0,180,1881.701797
215.6,154,1881.986964
220.6,164,1882.278172
29.1,29,1882.315615
253.6,154,1882.517257
37.4,26,1882.546588
248.7,163,1882.738022
177.7,103,1882.867321
155.5,95,1883.006068
190.9,151,1883.231484
115.9,71,1883.317852
231.8,162,1883.526769
51.1,49,1883.592857
291.7,203,1883.854146
97.9,61,1883.926718
12.4,16,1883.950908
79.0,50,1884.024934
95.9,61,1884.099057
180.3,127,1884.27067
390.5,275,1884.636937
179.8,122,1884.805126
93.0,80,1884.899162
210.6,154,1885.072042
306.7,193,1885.31771
349.5,205,1885.553607
26.6,24,1885.577102
66.0,50,1885.627998
205.9,141,1885.778811
101.5,65,1885.848621
128.6,104,1885.95857
83.5,55,1886.015074
421.1,279,1886.312205
235.8,162,1886.518799
80.8,62,1886.598212
199.7,153,1886.785737
258.8,172,1887.015792
180.5,125,1887.170146
123.6,94,1887.267856
24.1,19,1887.288133
359.0,230,1887.61726
131.2,88,1887.731156
150.6,114,1887.858284
209.1,129,1888.045877
91.6,74,1888.14797
85.3,57,1888.244002
196.7,143,1888.439182
416.1,299,1888.86376
124.5,85,1888.986703
95.2,78,1889.097335
151.3,107,1889.257104
345.2,238,1889.593995
68.0,50,1889.654148
131.2,78,1889.760943
71.4,46,1889.80976
293.0,200,1890.044822
192.7,133,1890.203503
99.7,53,1890.280163
66.2,58,1890.348201
94.3,67,1890.442546
112.3,87,1890.56111
104.9,81,1890.666673
225.5,165,1890.901029
203.7,153,1891.117329
338.8,252,1891.479768
59.9,51,1891.557357
66.7,63,1891.642161
233.9,161,1891.833195
404.1,299,1892.252685
261.1,179,1892.526978
189.7,113,1892.667025
405.5,265,1893.009642
156.4,96,1893.145224
85.1,59,1893.234871
58.1,49,1893.297798
72.5,55,1893.361304
165.2,118,1893.499889
111.0,80,1893.608767
26.8,22,1893.651979
354.0,250,1893.962779
261.9,201,1894.25417
208.9,151,1894.443048
57.4,46,1894.498027
319.4,216,1894.76876
254.6,174,1895.000884
225.5,155,1895.246387
147.0,100,1895.390886
113.7,93,1895.50715
265.1,189,1895.759963
157.6,114,1895.926942
209.1,149,1896.115255
217.2,158,1896.310199
736.2,518,1897.018295
0.7,13,1897.03518
440.0,310,1897.467982
107.2,68,1897.56375
42.1,39,1897.611293
256.1,169,1897.846722
122.0,80,1897.947207
187.7,123,1898.09742
25.9,21,1898.119374
38.5,35,1898.169895
172.4,106,1898.313067
142.0,90,1898.411054
143.6,114,1898.536049
275.8,192,1898.76704
36.7,33,1898.812551
355.6,234,1899.085089
317.9,231,1899.384176
550.6,424,1899.928633
37.6,24,1899.959902
192.1,149,1900.134271
163.4,116,1900.259737
313.1,209,1900.489709
119.3,77,1900.567722
190.3,137,1900.723179
395.5,285,1901.034
366.4,256,1901.327717
275.8,192,1901.532106
177.8,122,1901.697008
184.8,142,1901.884239
354.9,231,1902.142159
190.5,135,1902.286198
354.2,228,1902.519132
163.0,130,1902.658776
318.2,258,1902.948695
228.4,136,1903.08906
201.2,138,1903.243143
119.8,92,1903.389613
323.0,230,1903.718876
184.8,122,1903.900874
283.0,180,1904.150023
330.6,234,1904.492773
188.6,134,1904.66779
433.2,298,1905.078829
220.1,159,1905.307669
269.6,164,1905.539429
223.5,155,1905.765566
160.7,113,1905.940888
55.6,54,1906.045888
132.8,92,1906.185978
161.6,104,1906.329383
23.9,21,1906.352791
134.6,84,1906.818107
118.2,88,1906.959116
184.1,109,1907.10253
308.6,214,1907.39507
151.0,110,1907.522062
102.4,76,1907.613333
150.1,109,1907.751915
104.0,80,1907.879869
151.6,134,1908.100178
135.7,93,1908.240056
266.0,180,1908.548498
362.5,245,1908.874446
284.0,180,1909.147026
133.7,83,1909.271908
17.8,12,1909.288608
82.0,70,1909.399765
61.5,55,1909.46436
136.6,94,1909.568033
38.3,27,1909.598101
26.6,24,1909.622822
181.4,136,1909.781101
108.5,85,1909.867077
132.8,112,1909.99992
34.0,30,1910.043849
275.2,168,1910.231779
264.9,171,1910.453845
428.2,248,1910.740035
129.2,98,1910.839543
145.0,110,1910.964752
159.8,122,1911.097166
515.4,386,1911.552591
71.6,54,1911.626541
176.0,120,1911.765743
133.7,93,1911.87607
344.1,209,1912.129293
389.8,282,1912.498193
264.2,178,1912.741019
163.9,111,1912.875695
284.0,200,1913.126338
269.6,194,1913.349836
164.5,115,1913.510064
404.2,278,1913.862764
32.2,28,1913.9068
144.7,103,1914.021282
158.3,117,1914.161935
330.1,219,1914.470151
541.0,370,1914.951324
113.9,81,1915.042471
244.0,160,1915.242806
204.1,129,1915.385696
23.0,20,1915.415363
302.0,190,1915.643727
173.3,117,1915.771761
55.6,34,1915.811006
349.5,245,1916.088314
391.4,286,1916.475247
274.1,189,1916.737397
424.2,298,1917.077762
365.1,249,1917.380178
298.2,208,1917.649935
76.9,41,1917.708745
160.0,120,1917.867111
185.0,130,1918.061127
90.7,63,1918.144381
206.2,128,1918.340479
401.0,260,1918.736447
118.9,91,1918.860109
231.8,152,1919.065891
151.7,103,1919.197945
78.8,42,1919.248234
183.2,118,1919.420492
192.4,136,1919.613077
79.9,61,1919.690876
12.4,6,1919.694869
110.9,91,1919.850359
307.1,209,1920.113063
42.8,32,1920.15144
141.8,92,1920.255144
71.9,61,1920.333858
237.4,156,1920.502435
215.4,146,1920.66799
283.6,204,1920.880554
32.0,30,1920.919468
69.1,49,1920.969116
403.3,277,1921.299334
124.7,83,1921.382056
241.9,161,1921.551358
166.1,99,1921.651229
91.2,68,1921.715379
57.2,48,1921.761377
176.0,130,1921.893145
135.3,87,1921.983523
54.7,33,1922.018086
191.5,115,1922.131707
37.7,43,1922.185452
106.0,80,1922.260602
101.5,75,1922.337175
293.7,193,1922.54535
28.4,26,1922.57683
165.5,105,1922.69466
151.7,103,1922.790745
73.6,54,1922.84423
160.9,101,1922.953908
181.9,141,1923.094022
293.9,191,1923.306813
293.7,203,1923.528083
47.3,37,1923.567879
18.7,23,1923.590335
61.0,40,1923.630454
108.7,63,1923.692014
386.2,268,1923.973369
415.2,288,1924.281026
151.5,95,1924.378206
227.6,164,1924.557394
142.9,101,1924.679445
101.5,75,1924.753296
269.4,176,1924.941618
70.0,50,1924.995409
320.7,223,1925.258305
64.6,54,1925.347073
305.8,202,1925.652959
28.6,24,1925.680951
304.8,222,1925.953268
111.5,85,1926.05102
90.7,63,1926.117046
198.1,139,1926.265309
283.6,194,1926.508013
377.2,258,1926.832256
474.2,338,1927.215322
175.2,138,1927.375351
169.5,125,1927.534212
79.9,41,1927.588309
154.6,124,1927.74525
106.7,73,1927.849706
57.4,36,1927.898189
79.0,50,1927.951821
160.0,100,1928.064713
139.1,99,1928.177806
98.8,72,1928.267699
216.1,149,1928.448213
143.8,102,1928.571018
122.7,93,1928.680551
190.5,135,1928.848312
274.3,177,1929.062413
