#{"t_start": 1762707723.684413, "env_id": "None"}
r,l,t
297.5,205,736.265194
328.1,199,736.376005
46.9,41,736.399032
119.3,67,736.43471
326.3,217,736.548071
315.2,208,736.655369
57.4,46,736.682475
23.2,18,736.690984
127.5,105,736.750234
499.6,334,736.92815
40.3,37,736.952224
230.9,151,737.032322
399.3,267,737.174773
76.1,49,737.200125
61.9,41,737.226238
100.4,76,737.268002
192.9,131,737.335364
442.2,308,737.495127
115.7,93,737.548928
606.1,419,737.757285
361.2,218,737.884991
427.6,294,738.035027
595.0,410,738.251958
400.4,256,738.387026
34.9,21,738.399123
184.1,109,738.454277
276.8,162,738.542268
131.0,90,738.589834
212.1,169,738.672768
80.8,62,738.703328
194.9,141,738.7775
86.9,61,738.807049
59.0,50,738.832953
246.7,163,738.920387
72.3,67,738.958278
34.0,30,738.974789
146.6,124,739.035789
187.5,135,739.107705
98.4,76,739.145859
34.9,21,739.156103
435.2,288,739.309221
331.7,223,739.427666
161.8,102,739.483222
111.2,78,739.526581
87.1,69,739.559288
123.8,92,739.608995
393.2,268,739.757318
170.4,126,739.824373
27.5,25,739.837392
510.5,335,740.023465
91.6,74,740.065897
404.2,288,740.221323
148.3,97,740.269654
131.9,101,740.323146
141.8,92,740.376104
342.6,244,740.50024
63.3,47,740.524788
32.2,28,740.537692
340.3,247,740.668321
163.2,118,740.726209
337.7,233,740.844837
257.0,190,741.150344
203.9,151,741.230321
30.2,28,741.245332
81.7,53,741.271355
329.5,225,741.399412
39.4,36,741.421003
110.8,82,741.467175
152.0,120,741.526737
59.2,48,741.550192
69.0,70,741.589424
237.9,171,741.679104
149.5,95,741.730255
84.3,77,741.767756
128.5,85,741.813034
72.2,148,741.888389
33.1,29,741.905891
34.0,30,741.919409
247.1,179,742.017158
83.5,45,742.043192
47.1,49,742.072262
154.2,108,742.13277
168.5,115,742.19887
487.4,356,742.384967
344.8,232,742.509324
416.5,275,742.657617
224.8,162,742.755698
261.7,173,742.845233
86.2,58,742.874246
215.6,164,742.956128
23.2,18,742.968488
258.6,194,743.067255
167.3,107,743.122707
321.8,212,743.230448
86.9,61,743.263047
244.7,183,743.359242
163.6,104,743.413043
88.7,73,743.450449
34.7,33,743.470566
160.7,103,743.521114
304.0,200,743.622287
411.4,296,743.780277
94.8,82,743.825829
390.9,251,743.950711
74.2,58,743.978744
211.3,147,744.052497
84.7,63,744.087112
20.5,15,744.096648
40.3,37,744.116353
389.1,269,744.27077
85.8,62,744.308301
663.9,451,744.554305
167.9,101,744.605148
268.2,198,744.718135
106.9,91,744.770401
219.4,156,744.847995
17.2,18,744.858006
34.0,30,744.874531
229.8,162,744.960101
224.4,156,745.04695
50.0,40,745.069199
43.3,37,745.089852
456.2,318,745.27974
36.7,33,745.295845
277.0,200,745.419249
169.3,127,745.490458
215.4,126,745.560628
149.2,98,745.610997
207.3,137,745.681912
165.4,106,745.734911
148.3,107,745.792516
173.1,119,745.854119
277.0,180,745.948255
47.3,37,745.969272
142.7,93,746.02096
42.8,42,746.043644
75.2,58,746.075203
123.6,84,746.116384
213.2,138,746.189307
186.8,122,746.251268
254.3,177,746.35507
286.7,203,746.466235
200.1,139,746.559801
351.7,253,746.690851
69.1,49,746.716017
88.0,70,746.752092
36.5,35,746.773121
90.1,59,746.80417
166.6,114,746.864969
148.1,99,746.916095
52.9,41,746.939034
490.6,324,747.103013
240.6,164,747.185142
391.9,281,747.331991
298.3,217,747.454886
98.6,74,747.491926
66.2,48,747.516936
124.5,95,747.564941
136.4,96,747.61995
237.7,153,747.699855
37.0,40,747.720889
134.2,98,747.76775
167.7,123,747.836349
276.6,194,747.940095
367.5,245,748.062214
105.1,79,748.106161
46.0,40,748.129064
194.3,147,748.205271
273.4,166,748.289271
168.1,119,748.349231
268.7,173,748.447301
366.1,249,748.578311
163.6,114,748.641422
84.2,68,748.675134
39.0,40,748.69886
140.0,100,748.754178
285.1,189,748.85342
227.2,158,748.93462
85.1,59,748.96817
237.5,155,749.050174
303.4,206,749.155078
213.1,119,749.215041
37.2,28,749.231063
25.7,33,749.250144
55.4,46,749.273565
115.0,100,749.325114
193.1,129,749.39508
168.6,114,749.456206
97.0,60,749.494323
244.9,161,749.576476
184.6,134,749.648308
143.4,116,749.711881
224.7,173,749.808237
641.6,414,750.028089
290.1,199,750.135332
430.3,277,750.279959
72.5,55,750.307
98.6,54,750.335032
19.4,16,750.345384
226.4,156,750.430726
34.9,31,750.44728
328.0,240,750.569672
120.0,80,750.618908
280.9,191,750.722753
321.8,232,750.845065
214.7,153,750.921747
286.5,195,751.027334
122.2,78,751.067725
468.8,332,751.238701
56.3,37,751.258029
498.3,337,751.441159
28.4,26,751.457176
104.2,88,751.500499
142.9,111,751.555058
122.0,90,751.606999
76.3,47,751.633197
271.2,168,751.721342
59.9,41,751.742686
204.6,144,751.922927
40.1,29,751.940008
149.2,98,751.992628
130.3,97,752.041225
129.4,76,752.08628
142.0,110,752.141886
220.3,167,752.226994
235.2,148,752.307987
361.3,247,752.444484
253.2,168,752.528249
142.7,103,752.578982
144.7,113,752.638642
85.3,67,752.677263
442.7,313,752.850939
28.4,26,752.865943
380.1,269,753.002313
298.0,210,753.117972
557.0,410,753.332249
224.8,142,753.403105
104.9,71,753.44109
90.7,63,753.477
117.3,77,753.517668
23.9,21,753.527679
28.6,24,753.540689
201.2,138,753.621957
219.4,136,753.692747
68.7,53,753.721407
138.2,108,753.776163
165.4,106,753.835156
79.0,60,753.865152
19.6,24,753.877678
13.3,17,753.886723
154.4,106,753.946365
493.8,332,754.124393
247.1,179,754.217903
33.4,36,754.235693
487.7,353,754.417124
183.4,126,754.482484
271.6,194,754.590187
60.6,44,754.612708
82.6,54,754.644115
23.5,25,754.656683
262.4,176,754.747518
155.8,132,754.817084
482.1,339,755.031031
229.4,146,755.107248
268.5,185,755.20424
384.6,284,755.351113
161.2,128,755.437675
184.2,138,755.511575
19.4,16,755.520379
108.7,83,755.561413
257.7,183,755.661363
508.4,346,755.838709
113.9,71,755.876318
258.0,190,755.972428
122.2,88,756.022125
102.9,81,756.061035
193.6,144,756.135627
411.6,274,756.277923
395.9,241,756.406098
26.6,24,756.41853
159.8,112,756.478827
60.8,52,756.505318
40.3,27,756.52333
139.8,92,756.568752
109.6,64,756.600781
102.0,80,756.643506
412.0,260,756.781931
66.9,51,756.809903
82.0,60,756.840936
250.3,167,756.924478
173.3,117,756.989963
99.7,73,757.032042
90.5,55,757.065547
124.0,90,757.114954
159.1,119,757.183161
252.1,179,757.290397
284.8,182,757.385989
28.6,24,757.398003
223.7,143,757.477922
206.4,126,757.541008
153.7,103,757.596013
334.6,224,757.711597
29.5,25,757.728621
55.2,48,757.755993
43.7,53,757.787065
312.8,222,757.902365
212.2,148,757.981272
224.0,160,758.06605
128.1,89,758.111715
57.2,48,758.135907
312.6,204,758.24524
168.1,119,758.309291
20.5,15,758.317301
344.1,229,758.435047
347.3,257,758.572865
187.0,120,758.639099
294.4,206,758.746241
85.3,57,758.777949
75.4,76,758.822327
301.6,204,758.929664
194.9,131,758.995819
32.2,28,759.014076
37.4,36,759.035134
129.2,108,759.091205
260.4,186,759.186211
86.0,70,759.226187
45.3,47,759.255578
232.7,153,759.335935
151.9,111,759.393214
103.8,82,759.43525
43.9,31,759.454188
365.9,251,759.58622
32.2,18,759.594222
297.7,213,759.708409
19.2,18,759.720428
582.8,412,759.943056
411.4,256,760.079382
93.9,81,760.11844
192.3,127,760.188994
389.3,287,760.337755
335.6,274,760.478819
189.5,115,760.542068
71.8,42,760.564395
27.7,23,760.576028
128.3,87,760.62139
202.1,149,760.697601
443.8,302,760.86061
166.3,107,760.912157
124.5,95,760.962288
50.2,38,760.983304
303.4,186,761.086959
91.9,71,761.123371
285.4,196,761.22272
123.8,82,761.265398
77.7,63,761.301772
100.0,70,761.340587
142.9,101,761.403549
119.4,76,761.447745
49.1,39,761.474998
24.1,19,761.485997
13.0,10,761.491676
167.0,120,761.552174
553.2,378,761.750464
170.4,126,761.816518
282.2,208,761.927497
414.1,289,762.074407
158.2,98,762.128302
391.8,272,762.267111
85.1,69,762.305413
196.1,159,762.383371
26.8,22,762.396241
358.8,262,762.534998
32.9,31,762.550102
253.4,176,762.844155
85.8,62,762.878585
105.1,69,762.916236
46.4,36,762.934245
141.1,89,762.977299
182.3,117,763.042866
111.0,80,763.082903
156.9,111,763.140067
32.9,31,763.155638
165.4,116,763.217441
81.3,57,763.245865
387.5,265,763.385752
131.2,98,763.436211
178.7,113,763.511359
106.9,81,763.556951
55.6,34,763.57453
227.3,177,763.66758
60.1,39,763.69162
44.8,32,763.708307
437.0,280,763.857698
177.1,129,763.923052
165.5,115,763.986169
46.4,46,764.012094
202.8,132,764.083184
185.9,121,764.147017
217.2,148,764.229039
50.9,41,764.249606
486.5,325,764.419284
58.3,47,764.442945
161.4,116,764.511719
93.0,60,764.546777
253.4,176,764.638222
94.3,57,764.669249
151.7,103,764.723086
457.9,311,764.887396
192.4,136,764.957493
255.8,202,765.062869
313.1,199,765.168782
463.8,322,765.337701
416.8,292,765.489062
227.3,157,765.576597
464.5,325,765.761279
47.3,37,765.779296
211.3,167,765.864782
182.3,127,765.930165
162.1,129,766.001491
591.4,396,766.205877
334.2,228,766.328413
208.2,148,766.40159
46.4,36,766.423106
125.8,82,766.465272
211.6,154,766.550659
161.4,126,766.615169
272.6,174,766.708712
28.4,26,766.72425
205.9,131,766.795939
220.0,170,766.888063
321.4,206,766.996016
75.4,56,767.022354
148.6,104,767.07491
75.2,58,767.10494
149.5,135,767.175042
170.8,112,767.231369
554.7,363,767.416909
168.4,116,767.472944
183.0,120,767.538071
101.5,65,767.572353
254.5,175,767.660423
262.7,203,767.766234
81.5,65,767.810513
303.1,189,767.915341
248.0,180,768.004598
32.2,28,768.020113
200.1,149,768.120954
27.7,23,768.134504
30.4,26,768.147088
101.3,87,768.193253
348.2,228,768.314858
149.7,113,768.36965
45.5,45,768.390953
247.6,174,768.479854
29.0,40,768.502855
35.6,34,768.518876
68.7,63,768.554146
201.0,140,768.630991
146.3,107,768.690484
60.1,39,768.712386
128.1,99,768.760832
137.5,105,768.817369
11.5,15,768.826377
104.0,80,768.868081
222.0,170,768.95613
81.7,63,768.990183
216.5,145,769.07122
120.2,88,769.114263
66.2,48,769.142857
323.6,214,769.25738
58.3,47,769.287911
22.1,19,769.299481
168.8,122,769.365193
241.5,145,769.435561
108.6,74,769.477605
459.1,329,769.644932
173.5,125,769.707807
80.8,52,769.735178
38.5,35,769.756657
116.0,100,769.812458
39.2,28,769.827261
139.9,111,769.889781
0.5,15,769.900748
304.1,209,770.022332
330.6,214,770.136429
172.0,130,770.205282
289.0,210,770.319815
449.2,298,770.474193
401.9,271,770.619901
241.9,171,770.710448
94.1,59,770.743078
78.4,56,770.77125
378.3,257,770.906375
84.2,58,770.934474
105.8,72,770.974429
293.5,205,771.077327
121.8,82,771.118162
391.8,262,771.25134
333.1,219,771.364294
292.2,218,771.471836
57.4,36,771.492572
70.5,45,771.516101
333.3,247,771.650962
332.9,221,771.769127
660.3,457,771.999732
310.6,204,772.11303
48.4,46,772.141719
241.7,173,772.229293
246.8,182,772.321703
185.5,135,772.391369
126.7,83,772.437898
234.5,175,772.532123
15.1,9,772.537133
114.8,72,772.577087
232.0,150,772.65584
78.8,62,772.68836
291.2,188,772.785104
317.1,189,772.880324
253.2,158,772.966709
23.9,21,772.976595
194.2,128,773.045154
214.7,153,773.123191
323.9,241,773.247361
108.5,75,773.2866
443.0,310,773.590277
22.8,22,773.601305
145.6,94,773.651086
71.8,42,773.672101
218.1,159,773.755364
180.7,123,773.817375
263.2,178,773.912975
401.5,265,774.047581
514.5,375,774.244079
159.8,102,774.299185
246.7,153,774.381679
114.1,69,774.416993
81.5,55,774.445026
383.6,274,774.589048
28.4,26,774.605098
242.8,172,774.693027
198.5,145,774.772698
217.2,178,774.866693
541.5,375,775.059744
193.1,149,775.135996
354.0,260,775.269767
163.9,151,775.344538
49.3,37,775.368968
69.6,54,775.401032
147.0,100,775.452327
146.2,118,775.510837
366.8,262,775.651075
148.1,99,775.703007
191.8,142,775.776298
130.2,108,775.831061
117.5,85,775.875184
293.2,198,775.975226
174.9,101,776.024189
270.1,219,776.134524
63.7,43,776.159291
111.9,81,776.201396
256.6,184,776.300692
115.9,81,776.353619
278.4,186,776.452703
275.0,190,776.551086
294.9,211,776.665353
91.4,56,776.695809
97.7,83,776.742402
66.0,50,776.767932
290.6,214,776.874534
383.1,249,777.000973
127.6,84,777.047171
83.3,57,777.077228
81.3,57,777.108637
183.7,133,777.178869
285.8,192,777.283398
194.3,127,777.346564
29.3,27,777.359072
323.6,214,777.470115
419.5,305,777.633008
117.5,85,777.675352
52.0,30,777.69072
120.4,86,777.737423
158.7,103,777.795129
43.9,31,777.812358
228.2,158,777.890392
179.8,102,777.939437
67.3,57,777.971017
100.6,84,778.017007
38.3,37,778.037119
181.6,134,778.106694
76.2,68,778.169113
204.0,140,778.244291
154.4,116,778.304279
84.9,61,778.337314
104.0,80,778.379335
37.4,26,778.393344
111.9,71,778.428412
123.8,82,778.480317
161.2,128,778.55752
67.8,42,778.581961
591.6,404,778.792128
180.7,133,778.879433
119.6,84,778.925368
124.5,95,778.973429
378.8,262,779.112477
414.1,269,779.252126
33.8,22,779.266444
130.3,77,779.307502
46.6,34,779.325372
94.1,69,779.363406
34.0,30,779.380926
54.5,35,779.399695
290.5,195,779.505245
156.5,135,779.574997
235.0,170,779.669051
184.3,117,779.733244
134.6,104,779.78413
236.1,169,779.866321
104.0,70,779.907778
302.2,208,780.016404
115.3,77,780.055869
86.1,59,780.086071
24.8,22,780.100178
206.8,142,780.173251
299.8,192,780.271329
408.0,260,780.408823
236.8,172,780.501376
65.5,55,780.52997
177.8,112,780.588367
129.4,86,780.63985
118.6,84,780.689719
121.3,97,780.742747
168.8,122,780.807584
324.5,235,780.926173
182.5,125,780.994924
144.3,87,781.038999
109.4,76,781.077963
204.1,139,781.144237
37.6,34,781.168061
248.0,170,781.256024
400.8,292,781.408306
129.2,98,781.459258
104.9,71,781.5003
112.3,77,781.540673
129.2,88,781.584622
256.8,162,781.670213
93.4,66,781.707106
196.7,123,781.769154
140.9,101,781.820191
81.3,57,781.85021
99.5,65,781.886396
166.3,117,781.948225
286.7,193,782.046842
48.4,36,782.064177
11.5,15,782.074181
513.8,332,782.25429
255.2,168,782.336139
178.3,127,782.398034
63.7,43,782.424108
43.9,21,782.434946
144.3,87,782.480378
176.7,113,782.540317
144.1,109,782.601305
516.9,361,782.79872
477.1,309,782.963335
47.5,35,782.981688
136.1,99,783.037364
140.9,101,783.090913
158.2,108,783.147983
80.8,62,783.177355
37.2,28,783.194863
165.2,108,783.255136
29.3,27,783.269536
64.4,46,783.293065
48.9,41,783.315308
31.3,17,783.323313
171.7,123,783.387964
89.6,64,783.421108
113.2,78,783.462241
156.6,124,783.524297
421.9,301,783.685094
458.1,329,783.851684
214.9,141,783.929093
167.9,111,783.988173
144.5,105,784.040262
208.0,140,784.284859
502.5,375,784.481774
124.9,91,784.528156
111.0,80,784.567614
336.5,235,784.690724
234.3,167,784.78849
650.5,435,785.028621
157.3,97,785.080719
148.1,99,785.132949
219.0,150,785.212441
340.7,223,785.326931
386.1,299,785.480046
57.4,36,785.497328
69.8,52,785.529947
215.9,151,785.612043
192.2,138,785.684971
304.5,205,785.788267
266.6,194,785.894047
225.5,155,785.975998
274.3,177,786.067203
396.4,266,786.202954
0.7,13,786.21243
157.3,107,786.268023
49.1,29,786.286033
70.9,51,786.310076
433.2,298,786.467781
619.1,449,786.702621
128.1,89,786.751173
83.3,67,786.784233
41.2,38,786.807294
313.7,233,786.928081
161.8,112,786.988
375.4,246,787.120949
150.4,126,787.192637
159.1,109,787.246359
212.9,151,787.323444
105.8,82,787.362036
62.3,57,787.39582
65.3,57,787.427763
402.1,279,787.578361
131.0,90,787.624457
42.6,44,787.652462
243.1,159,787.741304
34.9,31,787.756986
131.8,102,787.807088
221.7,133,787.880275
63.7,33,787.899288
53.8,42,787.921176
115.7,83,787.964598
262.0,170,788.05766
144.3,97,788.107195
550.0,370,788.298366
52.9,41,788.318379
122.7,93,788.370419
551.9,381,788.576052
161.6,114,788.637798
134.6,104,788.699726
387.8,262,788.847214
108.1,89,788.898257
141.4,106,788.958338
198.3,137,789.0274
26.4,26,789.045942
62.8,52,789.079067
139.3,107,789.135992
134.4,116,789.2005
73.4,66,789.242325
167.9,121,789.307644
65.5,45,789.33066
140.0,100,789.38333
61.7,53,789.413357
348.6,214,789.526444
337.3,217,789.65164
430.8,302,789.813349
387.3,277,789.960726
231.6,144,790.036171
250.3,167,790.125177
538.8,382,790.319793
405.1,259,790.452343
175.6,134,790.520591
150.6,114,790.579123
128.5,75,790.616153
366.6,244,790.750169
109.4,86,790.796314
250.7,183,790.886661
233.0,160,790.964563
355.4,246,791.09937
158.0,110,791.15438
378.3,237,791.278937
89.6,64,791.316717
271.4,186,791.423192
368.9,251,791.564306
115.9,81,791.606122
35.8,32,791.622647
169.3,127,791.693258
88.9,61,791.724631
103.8,112,791.785185
381.4,266,791.919801
279.5,195,792.025749
132.4,106,792.079951
89.8,52,792.108745
502.6,334,792.281242
352.6,234,792.403064
207.5,145,792.478382
44.8,42,792.499405
418.3,267,792.641145
261.4,186,792.739718
88.5,55,792.770125
334.7,243,792.940964
38.1,29,792.962113
13.9,11,792.973123
97.5,75,793.036158
280.1,179,793.141122
21.4,16,793.150647
231.1,169,793.244546
21.2,18,793.253056
156.2,88,793.297096
39.4,36,793.317474
122.9,81,793.360099
99.5,75,793.401127
134.6,94,793.455051
295.5,195,793.565017
318.5,215,793.677833
171.5,135,793.748351
40.6,34,793.764858
60.8,52,793.792259
325.6,194,793.89814
53.4,46,793.922658
269.2,208,794.026402
26.8,22,794.038712
25.0,20,794.05134
37.6,24,794.065597
107.8,72,794.101365
114.6,84,794.142969
64.6,44,794.169087
141.0,110,794.226397
57.4,36,794.244407
267.6,184,794.335941
257.7,203,794.441848
74.1,59,794.470716
489.0,310,794.62925
94.6,74,794.670284
301.5,215,794.784275
355.1,239,794.907054
3.9,11,794.913054
110.3,87,794.957662
454.6,314,795.292894
113.2,68,795.327046
261.5,185,795.420522
174.4,116,795.482701
467.8,312,795.659925
34.3,37,795.679255
178.7,113,795.74663
34.0,30,795.761636
445.3,297,795.915082
150.8,112,795.972697
498.7,343,796.156175
260.0,160,796.242327
55.6,44,796.268519
89.8,72,796.307148
388.9,251,796.435367
61.9,41,796.456279
391.8,272,796.599339
129.2,98,796.647493
194.0,130,796.719224
199.2,138,796.78913
74.5,55,796.8207
133.9,81,796.860174
267.8,182,796.954126
234.3,167,797.039132
65.3,37,797.060584
93.4,56,797.09103
101.3,87,797.133388
181.4,116,797.194535
139.1,89,797.247693
306.6,224,797.363269
57.4,36,797.382312
156.4,116,797.444535
245.1,159,797.531158
531.5,365,797.728868
144.7,113,797.793438
142.5,105,797.850912
232.0,130,797.923013
273.0,180,798.0198
179.8,132,798.087321
484.9,321,798.255831
322.0,210,798.365189
253.6,174,798.458004
315.1,219,798.571052
190.4,126,798.636794
197.8,142,798.712736
68.0,50,798.740184
304.7,193,798.839117
22.3,17,798.849116
109.2,88,798.899199
218.1,159,798.977776
392.8,252,799.111023
311.2,208,799.221367
36.7,33,799.241666
264.2,198,799.342968
31.1,29,799.358088
126.3,77,799.401074
61.7,43,799.426072
152.6,104,799.479633
83.3,57,799.508299
326.8,242,799.635996
153.3,97,799.691029
78.1,49,799.717598
230.0,150,799.797499
433.7,313,799.96949
210.4,146,800.049145
148.8,102,800.098228
259.0,170,800.184348
49.8,52,800.208989
92.5,65,800.242314
146.5,105,800.294858
42.8,32,800.311373
164.3,97,800.362321
60.1,49,800.392713
206.2,158,800.494234
46.9,41,800.517448
247.2,168,800.598177
506.3,337,800.782101
66.5,65,800.814646
36.7,23,800.826107
147.2,98,800.87619
311.0,190,800.978246
352.2,248,801.109386
122.0,80,801.150362
16.9,11,801.157379
303.6,224,801.272792
84.2,68,801.305808
84.2,58,801.336673
171.6,134,801.406089
94.8,62,801.441185
306.7,193,801.545181
212.9,141,801.618975
116.9,91,801.665269
178.7,123,801.735381
98.8,72,801.771131
357.8,242,801.900248
172.4,116,801.956044
123.6,84,802.002136
282.2,188,802.107563
3.7,13,802.113503
154.2,118,802.175117
135.5,105,802.234127
67.1,49,802.260655
67.1,49,802.284523
146.1,109,802.34236
250.4,166,802.43078
171.5,115,802.490665
85.3,57,802.519428
95.7,73,802.556968
354.2,238,802.682347
94.3,67,802.718383
50.9,41,802.746916
27.7,23,802.757931
-2.0,10,802.765721
91.4,76,802.806276
194.2,118,802.869778
247.6,174,802.961284
403.5,275,803.130011
144.3,97,803.179208
178.7,113,803.237094
241.5,155,803.320181
337.1,219,803.437448
245.5,155,803.521503
77.2,68,803.556267
34.9,21,803.568369
340.9,241,803.69588
427.3,297,803.850329
119.3,67,803.886716
70.9,51,803.912737
283.4,206,804.02154
426.4,276,804.165818
167.5,105,804.230387
154.4,126,804.299024
79.7,53,804.327045
571.6,404,804.534352
189.7,123,804.595697
180.5,125,804.659616
356.7,243,804.787005
268.0,190,804.8854
322.9,211,804.988682
174.7,113,805.045058
182.1,129,805.11348
135.5,95,805.160187
236.3,157,805.240874
115.9,81,805.28091
98.2,78,805.327641
324.5,225,805.447037
182.1,129,805.510146
520.2,408,805.713052
25.7,23,805.727171
149.7,113,805.892903
27.8,32,805.912302
122.0,90,805.95504
32.9,21,805.969082
138.7,93,806.015045
201.7,143,806.084658
39.4,26,806.098732
156.2,118,806.165051
341.6,234,806.285773
35.8,22,806.299106
170.4,106,806.357393
31.1,29,806.376931
272.5,175,806.470226
47.3,37,806.487242
175.1,119,806.551345
369.7,283,806.705322
184.8,132,806.776248
176.5,125,806.837033
210.7,153,806.915204
43.0,30,806.933213
241.5,195,807.032877
362.3,257,807.169253
184.5,145,807.24432
23.9,21,807.255834
318.2,208,807.360188
267.4,196,807.458685
93.4,76,807.498917
150.6,114,807.559451
186.6,124,807.622665
134.6,104,807.674114
108.3,87,807.718942
169.7,123,807.788565
140.9,111,807.847643
178.5,115,807.909871
195.1,109,807.968177
400.6,304,808.131567
242.6,174,808.223047
436.4,306,808.378896
330.6,224,808.502364
196.5,135,808.576004
83.8,62,808.60509
411.8,272,808.745329
102.9,71,808.785419
62.8,42,808.81149
70.7,53,808.838258
94.1,69,808.877068
126.1,89,808.919762
156.7,93,808.971389
175.1,119,809.030361
151.9,111,809.08622
212.7,143,809.159608
212.2,138,809.23452
281.1,189,809.332473
187.5,145,809.411124
445.9,321,809.579013
135.7,93,809.630419
249.8,162,809.715916
357.1,239,809.851789
142.9,91,809.899716
164.1,109,809.963248
189.7,133,810.032892
176.9,111,810.090132
19.6,14,810.097141
156.7,113,810.159141
173.3,117,810.218061
138.7,103,810.272963
209.3,137,810.342999
116.8,72,810.385042
180.5,105,810.441131
113.2,78,810.481229
154.4,106,810.536
99.7,73,810.579637
68.9,51,810.609544
173.1,129,810.682981
137.5,95,810.735054
525.0,340,810.924995
241.3,167,811.016204
280.8,192,811.115376
89.8,72,811.15336
30.4,26,811.168967
277.8,192,811.287565
108.7,63,811.325126
347.9,241,811.450245
161.8,102,811.508377
55.9,41,811.527906
339.4,216,811.637723
243.7,163,811.719245
224.6,154,811.804999
45.7,33,811.821022
334.4,236,811.940532
390.4,256,812.069595
206.6,164,812.158962
287.4,206,812.26693
179.2,128,812.332347
320.3,237,812.451604
183.4,116,812.512048
55.6,44,812.535068
63.7,43,812.557352
32.2,28,812.571359
249.9,191,812.670957
85.1,69,812.709016
286.7,203,812.822804
51.8,32,812.839389
114.2,98,812.890933
114.1,69,812.926138
194.2,128,812.992193
159.6,124,813.058331
187.9,131,813.130011
310.9,221,813.245039
541.9,381,813.442448
192.9,141,813.517473
175.3,127,813.594476
22.1,19,813.602983
65.3,47,813.629076
137.5,95,813.680314
572.1,369,813.877458
168.8,122,813.940796
182.5,115,813.998648
91.6,64,814.030974
732.6,504,814.298709
223.7,143,814.374397
285.1,189,814.471238
8.5,5,814.474741
77.0,70,814.516214
425.6,314,814.677221
186.1,129,814.742795
65.5,45,814.76684
243.5,155,814.855009
222.2,148,814.93777
264.7,183,815.034486
127.4,96,815.086999
479.1,329,815.259683
172.9,121,815.324453
454.0,320,815.490051
170.9,141,815.560055
318.7,233,815.681447
365.5,245,815.806624
333.7,253,815.935111
191.1,149,816.01282
222.4,136,816.086313
426.0,290,816.23224
220.1,159,816.31241
71.8,52,816.33802
54.1,49,816.368438
144.7,103,816.421389
14.2,18,816.430406
168.6,114,816.628933
277.7,183,816.725935
77.9,51,816.75044
146.5,95,816.801097
87.4,66,816.832225
338.5,215,816.949356
195.1,129,817.027388
219.8,162,817.114226
86.2,68,817.15205
219.4,136,817.225183
237.0,170,817.316661
121.0,80,817.357063
239.7,153,817.434203
84.7,73,817.473321
135.1,99,817.52529
329.0,200,817.629708
37.4,26,817.643153
45.7,33,817.662176
63.1,69,817.696158
32.2,18,817.705284
341.4,236,817.826283
66.4,56,817.861265
49.0,50,817.887744
104.9,71,817.924371
288.7,193,818.024839
23.2,18,818.035292
116.6,74,818.077331
207.3,137,818.150776
44.6,34,818.168739
74.5,55,818.199768
347.9,241,818.329335
305.8,212,818.435246
114.6,74,818.475064
301.1,209,818.586204
30.2,28,818.60112
25.7,23,818.612525
130.3,87,818.659157
24.1,19,818.671171
75.2,58,818.7002
355.5,275,818.847646
124.0,80,818.892299
22.3,17,818.904325
548.9,371,819.096525
53.6,44,819.120046
126.5,75,819.165197
187.5,145,819.246039
343.6,244,819.370568
209.5,145,819.444122
220.3,147,819.52017
228.2,168,819.610973
75.2,48,819.635365
334.2,218,819.750853
84.2,68,819.786271
34.0,30,819.802422
163.5,155,819.88881
258.6,194,819.987912
113.9,91,820.033202
226.6,154,820.116609
248.1,189,820.212081
97.7,83,820.254171
186.1,139,820.330138
227.3,147,820.410367
4.2,18,820.419886
267.1,209,820.521755
-1.1,11,820.527905
101.3,67,820.566638
129.4,76,820.606949
158.9,121,820.672103
212.2,128,820.739196
39.4,36,820.7593
305.4,206,820.875226
77.0,60,820.906664
297.3,197,821.004063
62.4,46,821.02909
208.6,124,821.09406
49.3,47,821.116019
14.2,8,821.120096
377.2,278,821.269534
552.3,397,821.47826
195.4,136,821.546171
43.0,20,821.556568
171.7,113,821.622268
264.2,178,821.716309
38.5,25,821.730322
77.2,58,821.762131
85.1,69,821.799001
266.7,183,821.913353
469.2,328,822.084353
79.9,61,822.114376
19.2,18,822.124893
243.3,167,822.214401
261.3,187,822.310922
214.9,141,822.382035
327.2,228,822.501027
132.8,82,822.543366
17.6,14,822.552379
237.2,168,822.641044
218.3,147,822.720722
138.2,98,822.76898
476.4,336,822.945789
156.9,121,823.004957
170.2,118,823.074364
342.1,239,823.200016
304.5,225,823.313046
142.7,103,823.365092
120.2,78,823.415503
77.9,41,823.43783
288.3,187,823.538391
158.9,111,823.596492
560.6,384,823.794127
37.2,38,823.813261
24.1,19,823.824277
185.5,125,823.888303
436.8,252,824.022637
180.5,125,824.084872
347.0,220,824.200602
307.0,210,824.308928
110.6,94,824.3591
282.7,203,824.461411
132.6,94,824.511297
113.9,91,824.556851
221.9,151,824.632926
71.6,54,824.662273
150.8,122,824.723403
185.2,118,824.783042
134.6,104,824.841386
153.5,105,824.898787
276.6,194,824.997302
236.1,169,825.084971
160.9,101,825.142209
107.6,74,825.179173
137.5,85,825.222212
231.6,174,825.306055
217.6,144,825.386393
526.8,352,825.582813
358.9,251,825.716405
213.2,148,825.792847
50.2,38,825.816048
79.0,50,825.843126
166.3,107,825.902167
85.1,69,825.940369
267.9,201,826.05056
55.0,50,826.077325
43.0,30,826.093326
111.2,78,826.131427
